iter	Passed	Remaining
1404	3125777	3548480
1405	3128372	3546675
1406	3130522	3544366
1407	3133005	3542432
1408	3135485	3540494
1409	3138040	3538641
1410	3140359	3536520
1411	3142956	3534712
1412	3145400	3532731
1413	3148053	3530985
1414	3150688	3529216
1415	3153078	3527172
1416	3155723	3525413
1417	3157843	3523066
1418	3160465	3521280
1419	3162947	3519335
1420	3165046	3516965
1421	3167607	3515108
1422	3170266	3513359
1423	3172703	3511363
1424	3174958	3509164
1425	3177350	3507117
1426	3179947	3505296
1427	3182546	3503475
1428	3186015	3502610
1429	3188311	3500453
1430	3191039	3498770
1431	3193504	3496797
1432	3195840	3494683
1433	3198112	3492498
1434	3200836	3490807
1435	3203117	3488632
1436	3205313	3486363
1437	3208436	3485102
1438	3210826	3483043
1439	3213647	3481451
1440	3216175	3479540
1441	3219353	3478330
1442	3222290	3476858
1443	3224801	3474924
1444	3226584	3472206
1445	3229192	3470376
1446	3231417	3468135
1447	3233549	3465793
1448	3236273	3464085
1449	3238437	3461777
1450	3241225	3460136
1451	3243519	3457966
1452	3245743	3455723
1453	3248294	3453825
1454	3250891	3451977
1455	3253622	3450269
1456	3256318	3448524
1457	3259066	3446831
1458	3261672	3444987
1459	3264129	3442985
1460	3266527	3440920
1461	3269043	3438980
1462	3271940	3437438
1463	3274482	3435523
1464	3277157	3433745
1465	3280180	3432330
1466	3282693	3430380
1467	3285716	3428963
1468	3288348	3427135
1469	3290912	3425235
1470	3293524	3423384
1471	3295827	3421212
1472	3298074	3418981
1473	3300361	3416792
1474	3302902	3414865
1475	3305569	3413067
1476	3308828	3411878
1477	3311245	3409820
1478	3314098	3408211
1479	3317248	3406903
1480	3319817	3404998
1481	3322311	3403015
1482	3324778	3401004
1483	3327696	3399453
1484	3330408	3397689
1485	3333254	3396061
1486	3335667	3393990
1487	3338131	3391972
1488	3340904	3390266
1489	3343003	3387875
1490	3345525	3385913
1491	3348173	3384078
1492	3350508	3381926
1493	3353055	3379987
1494	3355474	3377919
1495	3358071	3376028
1496	3361160	3374632
1497	3363455	3372437
1498	3365849	3370340
1499	3368801	3368801
1500	3371316	3366824
1501	3373944	3364959
1502	3376913	3363432
1503	3379539	3361563
1504	3381593	3359124
1505	3384263	3357297
1506	3387065	3355599
1507	3390342	3354370
1508	3393403	3352925
1509	3396009	3351029
1510	3398655	3349171
1511	3401128	3347142
1512	3404111	3345613
1513	3406734	3343730
1514	3409083	3341576
1515	3411937	3339918
1516	3414405	3337879
1517	3416707	3335678
1518	3419339	3333799
1519	3421731	3331686
1520	3424545	3329981
1521	3427768	3328673
1522	3430523	3326909
1523	3432612	3324498
1524	3435537	3322897
1525	3437641	3320500
1526	3439815	3318171
1527	3442509	3316343
1528	3445221	3314532
1529	3448291	3313064
1530	3450082	3310366
1531	3452389	3308163
1532	3454379	3305658
1533	3456370	3303154
1534	3458631	3300909
1535	3461286	3299038
1536	3463968	3297192
1537	3466200	3294918
1538	3468595	3292798
1539	3470198	3289928
1540	3472724	3287933
1541	3475394	3286073
1542	3478189	3284330
1543	3480196	3281842
1544	3482404	3279546
1545	3485134	3277740
1546	3487948	3276010
1547	3490293	3273841
1548	3492593	3271628
1549	3495314	3269810
1550	3497362	3267362
1551	3499807	3265284
1552	3502538	3263473
1553	3504576	3261015
1554	3506761	3258695
1555	3509387	3256783
1556	3512390	3255221
1557	3514358	3252698
1558	3517581	3251337
1559	3520302	3249509
1560	3522941	3247606
1561	3525200	3245350
1562	3527529	3243160
1563	3529973	3241074
1564	3532522	3239086
1565	3535257	3237266
1566	3538025	3235475
1567	3540790	3233681
1568	3543584	3231911
1569	3546521	3230271
1570	3549268	3228456
1571	3551554	3226221
1572	3554412	3224505
1573	3556626	3222204
1574	3559201	3220230
1575	3561750	3218231
1576	3564134	3216083
1577	3566250	3213693
1578	3568973	3211850
1579	3571587	3209907
1580	3574508	3208240
1581	3576801	3206008
1582	3580588	3205113
1583	3583529	3203458
1584	3586333	3201679
1585	3588179	3199045
1586	3590588	3196913
1587	3592821	3194624
1588	3595075	3192354
1589	3597503	3190238
1590	3600492	3188619
1591	3602904	3186488
1592	3605387	3184419
1593	3607871	3182350
1594	3610490	3180400
1595	3613025	3178375
1596	3614750	3175638
1597	3616795	3173183
1598	3619100	3170957
1599	3621871	3169137
1600	3624683	3167353
1601	3626776	3164939
1602	3629045	3162680
1603	3631204	3160325
1604	3633543	3158126
1605	3636102	3156118
1606	3638835	3154261
1607	3641090	3151988
1608	3643501	3149851
1609	3646572	3148283
1610	3648665	3145870
1611	3651200	3143837
1612	3654037	3142064
1613	3656727	3140163
1614	3659718	3138520
1615	3661662	3135978
1616	3664412	3134126
1617	3666540	3131742
1618	3669412	3129992
1619	3672421	3128359
1620	3674862	3126240
1621	3677564	3124342
1622	3679910	3122142
1623	3682436	3120094
1624	3685095	3118157
1625	3687247	3115792
1626	3689640	3113630
1627	3692106	3111529
1628	3694347	3109239
1629	3696717	3107056
1630	3698737	3104580
1631	3701196	3102473
1632	3703645	3100357
1633	3705752	3097954
1634	3708276	3095900
1635	3711034	3094041
1636	3713436	3091884
1637	3715827	3089717
1638	3718122	3087471
1639	3720921	3085642
1640	3723698	3083794
1641	3726238	3081748
1642	3728937	3079834
1643	3731427	3077746
1644	3734204	3075894
1645	3737100	3074139
1646	3739479	3071958
1647	3742295	3070135
1648	3744855	3068102
1649	3747171	3065867
1650	3749714	3063818
1651	3752026	3061580
1652	3754562	3059525
1653	3757357	3057680
1654	3759794	3055543
1655	3762607	3053710
1656	3765276	3051760
1657	3768121	3049950
1658	3770890	3048079
1659	3773487	3046067
1660	3776038	3044019
1661	3779029	3042323
1662	3781729	3040392
1663	3783646	3037831
1664	3786118	3035716
1665	3789107	3034015
1666	3791627	3031937
1667	3794093	3029815
1668	3797216	3028217
1669	3799437	3025899
1670	3801866	3023746
1671	3804111	3021447
1672	3807228	3019839
1673	3809725	3017739
1674	3811617	3015160
1675	3814323	3013224
1676	3816859	3011154
1677	3819304	3009011
1678	3821769	3006883
1679	3824733	3005147
1680	3826957	3002829
1681	3829982	3001139
1682	3832623	2999147
1683	3834951	2996910
1684	3837122	2994549
1685	3839779	2992568
1686	3842744	2990826
1687	3845961	2989278
1688	3848536	2987229
1689	3851160	2985218
1690	3854040	2983405
1691	3856322	2981128
1692	3858704	2978928
1693	3861549	2977085
1694	3863858	2974828
1695	3866864	2973107
1696	3869637	2971206
1697	3873062	2969803
1698	3875479	2967627
1699	3878191	2965676
1700	3880653	2963532
1701	3883812	2961920
1702	3886876	2960234
1703	3889380	2958120
1704	3891963	2956065
1705	3894079	2953656
1706	3896719	2951644
1707	3899427	2949683
1708	3902300	2947846
1709	3905391	2946172
1710	3908305	2944363
1711	3911153	2942503
1712	3914091	2940710
1713	3916529	2938539
1714	3918817	2936256
1715	3921850	2934531
1716	3924073	2932199
1717	3927125	2930486
1718	3929770	2928468
1719	3932293	2926357
1720	3934575	2924068
1721	3937159	2922003
1722	3939648	2919867
1723	3942220	2917792
1724	3944758	2915691
1725	3947467	2913715
1726	3950236	2911783
1727	3952802	2909701
1728	3955714	2907873
1729	3958293	2905799
1730	3960852	2903709
1731	3963538	2901712
1732	3965821	2899420
1733	3968347	2897305
1734	3971267	2895477
1735	3973558	2893190
1736	3975719	2890808
1737	3978080	2888571
1738	3980774	2886576
1739	3983265	2884433
1740	3985968	2882443
1741	3988694	2880469
1742	3991494	2878547
1743	3993987	2876404
1744	3996558	2874315
1745	3999164	2872252
1746	4001542	2870024
1747	4004101	2867925
1748	4007051	2866106
1749	4009719	2864085
1750	4012242	2861959
1751	4014748	2859820
1752	4017456	2857825
1753	4020308	2855931
1754	4023343	2854166
1755	4025598	2851847
1756	4028004	2849635
1757	4030712	2847636
1758	4033245	2845512
1759	4035952	2843512
1760	4038468	2841375
1761	4041456	2839570
1762	4044179	2837578
1763	4046954	2835621
1764	4049506	2833507
1765	4052304	2831565
1766	4054990	2829543
1767	4057796	2827604
1768	4060133	2825339
1769	4063035	2823465
1770	4065494	2821283
1771	4067924	2819080
1772	4070466	2816955
1773	4072879	2814741
1774	4075372	2812580
1775	4077933	2810467
1776	4080572	2808407
1777	4083503	2806547
1778	4086509	2804737
1779	4089652	2803020
1780	4091900	2800688
1781	4094259	2798433
1782	4097152	2796542
1783	4099270	2794121
1784	4101638	2791871
1785	4104531	2789978
1786	4107509	2788141
1787	4110041	2786001
1788	4112381	2783730
1789	4115120	2781729
1790	4117543	2779514
1791	4120289	2777516
1792	4123548	2775863
1793	4126454	2773971
1794	4128381	2771420
1795	4131050	2769368
1796	4133749	2767334
1797	4136580	2765389
1798	4139650	2763602
1799	4141944	2761296
1800	4144443	2759126
1801	4146772	2756844
1802	4149147	2754591
1803	4151664	2752434
1804	4154663	2750594
1805	4157217	2748459
1806	4159895	2746405
1807	4162675	2744418
1808	4164876	2742049
1809	4167729	2740109
1810	4170449	2738080
1811	4172808	2735814
1812	4174838	2733333
1813	4177055	2730974
1814	4179724	2728911
1815	4181837	2726484
1816	4184700	2724546
1817	4188599	2723280
1818	4191653	2721464
1819	4194488	2719503
1820	4197028	2717351
1821	4199829	2715367
1822	4202230	2713123
1823	4204593	2710856
1824	4207445	2708903
1825	4210000	2706757
1826	4212549	2704609
1827	4215271	2702570
1828	4217773	2700389
1829	4220235	2698183
1830	4222908	2696111
1831	4225558	2694024
1832	4228490	2692116
1833	4231024	2689953
1834	4234022	2688084
1835	4236483	2685875
1836	4239435	2683975
1837	4241831	2681723
1838	4244632	2679726
1839	4247301	2677646
1840	4249668	2675375
1841	4252548	2673426
1842	4255066	2671249
1843	4258157	2669430
1844	4260480	2667129
1845	4263280	2665127
1846	4265569	2662805
1847	4268152	2660666
1848	4270318	2658267
1849	4272906	2656130
1850	4275676	2654107
1851	4278080	2651855
1852	4280631	2649694
1853	4283070	2647464
1854	4285732	2645371
1855	4288898	2643588
1856	4291518	2641467
1857	4294070	2639304
1858	4296748	2637219
1859	4299502	2635178
1860	4302390	2633220
1861	4304900	2631029
1862	4307506	2628896
1863	4310176	2626802
1864	4312778	2624666
1865	4315929	2622864
1866	4318718	2620840
1867	4321319	2618700
1868	4324158	2616706
1869	4326992	2614706
1870	4329415	2612458
1871	4332720	2610741
1872	4335221	2608539
1873	4337791	2606378
1874	4340137	2604082
1875	4342576	2601842
1876	4345534	2599912
1877	4348363	2597903
1878	4351021	2595792
1879	4353815	2593762
1880	4357171	2592065
1881	4360010	2590059
1882	4363007	2588146
1883	4365347	2585842
1884	4368173	2583827
1885	4370432	2581474
1886	4372865	2579226
1887	4375446	2577063
1888	4378365	2575099
1889	4381061	2573004
1890	4383606	2570819
1891	4385959	2568521
1892	4388635	2566413
1893	4391500	2564413
1894	4394295	2562372
1895	4396626	2560060
1896	4399042	2557798
1897	4402071	2555891
1898	4404991	2553920
1899	4407659	2551802
1900	4410286	2549660
1901	4412080	2547036
1902	4414532	2544793
1903	4417011	2542565
1904	4419985	2540621
1905	4422847	2538612
1906	4425705	2536599
1907	4428634	2534627
1908	4431282	2532493
1909	4434254	2530543
1910	4437167	2528558
1911	4440120	2526595
1912	4442534	2524325
1913	4444544	2521826
1914	4447139	2519658
1915	4449964	2517620
1916	4452421	2515374
1917	4454940	2513162
1918	4457229	2510820
1919	4459513	2508476
1920	4462473	2506511
1921	4464866	2504227
1922	4466751	2501659
1923	4469553	2499604
1924	4472306	2497522
1925	4474630	2495198
1926	4476912	2492852
1927	4479586	2490724
1928	4482232	2488580
1929	4484866	2486428
1930	4487547	2484302
1931	4491147	2482683
1932	4494266	2480797
1933	4496931	2478660
1934	4499644	2476548
1935	4502572	2474554
1936	4505042	2472307
1937	4507842	2470241
1938	4510496	2468095
1939	4513793	2466299
1940	4516564	2464215
1941	4518182	2461502
1942	4520706	2459283
1943	4523368	2457138
1944	4526256	2455116
1945	4529071	2453052
1946	4531656	2450865
1947	4534693	2448920
1948	4538052	2447148
1949	4540550	2444911
1950	4542862	2442574
1951	4545315	2440313
1952	4548455	2438419
1953	4550403	2435886
1954	4552719	2433550
1955	4555537	2431483
1956	4558315	2429393
1957	4560652	2427068
1958	4563539	2425035
1959	4566071	2422813
1960	4569196	2420905
1961	4571869	2418756
1962	4574936	2416815
1963	4577838	2414786
1964	4580816	2412796
1965	4583751	2410782
1966	4586110	2408465
1967	4588795	2406319
1968	4591414	2404138
1969	4593733	2401799
1970	4595736	2399296
1971	4597937	2396896
1972	4600551	2394712
1973	4603135	2392511
1974	4605554	2390224
1975	4608359	2388137
1976	4611230	2386084
1977	4613730	2383838
1978	4616327	2381642
1979	4619079	2379525
1980	4621616	2377297
1981	4623934	2374957
1982	4626385	2372685
1983	4629349	2370674
1984	4631750	2368376
1985	4634567	2366289
1986	4637792	2364410
1987	4640960	2362500
1988	4643812	2360429
1989	4646134	2358088
1990	4649002	2356024
1991	4652263	2354157
1992	4655393	2352223
1993	4657551	2349797
1994	4660193	2347616
1995	4663034	2345534
1996	4665327	2343176
1997	4668364	2341191
1998	4670549	2338779
1999	4672843	2336421
2000	4675637	2334313
2001	4678718	2332348
2002	4681912	2330437
2003	4684156	2328053
2004	4686500	2325719
2005	4689338	2323630
2006	4691584	2321247
2007	4693918	2318907
2008	4696206	2316546
2009	4699117	2314490
2010	4701879	2312361
2011	4704813	2310315
2012	4707761	2308276
2013	4710602	2306183
2014	4713404	2304070
2015	4715819	2301769
2016	4718584	2299637
2017	4721590	2297622
2018	4724155	2295392
2019	4726941	2293268
2020	4729614	2291089
2021	4732012	2288777
2022	4734504	2286510
2023	4737255	2284368
2024	4739728	2282091
2025	4742179	2279803
2026	4744905	2277648
2027	4747857	2275600
2028	4749817	2273076
2029	4752738	2271013
2030	4755512	2268878
2031	4758085	2266647
2032	4760875	2264518
2033	4763284	2262208
2034	4765826	2259961
2035	4768694	2257868
2036	4771684	2255833
2037	4774548	2253736
2038	4777465	2251664
2039	4780008	2249415
2040	4782891	2247326
2041	4784926	2244838
2042	4787376	2242544
2043	4789632	2240160
2044	4793487	2238523
2045	4796415	2236451
2046	4798988	2234213
2047	4801923	2232144
2048	4805261	2230260
2049	4807976	2228086
2050	4810079	2225629
2051	4812890	2223498
2052	4815362	2221211
2053	4817601	2218817
2054	4820545	2216747
2055	4823148	2214519
2056	4825422	2212140
2057	4828149	2209969
2058	4830666	2207701
2059	4832890	2205299
2060	4835577	2203108
2061	4838864	2201190
2062	4841112	2198799
2063	4843945	2196672
2064	4846762	2194538
2065	4849432	2192337
2066	4852199	2190180
2067	4854774	2187934
2068	4857082	2185569
2069	4859830	2183402
2070	4862069	2181005
2071	4864648	2178761
2072	4867462	2176622
2073	4869937	2174330
2074	4872837	2172228
2075	4875747	2170130
2076	4878356	2167897
2077	4881005	2165681
2078	4883582	2163433
2079	4885997	2161114
2080	4888276	2158734
2081	4890540	2156347
2082	4893373	2154211
2083	4896412	2152165
2084	4898744	2149808
2085	4901239	2147522
2086	4904135	2145412
2087	4906891	2143240
2088	4909629	2141058
2089	4912256	2138829
2090	4914583	2136468
2091	4917635	2134423
2092	4920422	2132261
2093	4922984	2130001
2094	4925882	2127887
2095	4928437	2125623
2096	4931245	2123468
2097	4934169	2121363
2098	4937147	2119280
2099	4939871	2117087
2100	4942797	2114981
2101	4945413	2112740
2102	4948333	2110630
2103	4951465	2108608
2104	4953807	2106250
2105	4956536	2104056
2106	4958604	2101582
2107	4961386	2099410
2108	4963993	2097163
2109	4967001	2095085
2110	4969467	2092779
2111	4972419	2090676
2112	4974829	2088345
2113	4977803	2086250
2114	4980142	2083889
2115	4982243	2081428
2116	4984895	2079198
2117	4987532	2076961
2118	4990318	2074785
2119	4993086	2072601
2120	4995791	2070391
2121	4998145	2068035
2122	5000978	2065877
2123	5003435	2063563
2124	5005536	2061103
2125	5008249	2058894
2126	5011036	2056715
2127	5013969	2054596
2128	5016766	2052420
2129	5019879	2050373
2130	5023353	2048472
2131	5026280	2046346
2132	5029617	2044387
2133	5032409	2042205
2134	5035309	2040066
2135	5038616	2038092
2136	5041075	2035773
2137	5043562	2033466
2138	5046260	2031243
2139	5049195	2029115
2140	5051958	2026918
2141	5054502	2024632
2142	5057419	2022495
2143	5059772	2020132
2144	5062429	2017891
2145	5065087	2015650
2146	5067748	2013409
2147	5070088	2011040
2148	5072718	2008786
2149	5075323	2006523
2150	5077368	2004038
2151	5080398	2001941
2152	5083224	1999763
2153	5085952	1997546
2154	5088063	1995087
2155	5091043	1992968
2156	5093988	1990835
2157	5096905	1988690
2158	5099757	1986519
2159	5102780	1984414
2160	5105303	1982114
2161	5107807	1979806
2162	5110534	1977585
2163	5113782	1975564
2164	5116840	1973469
2165	5119337	1971157
2166	5122217	1968992
2167	5125225	1966876
2168	5127837	1964607
2169	5130247	1962260
2170	5133592	1960271
2171	5135722	1957816
2172	5137916	1955387
2173	5140937	1953272
2174	5143825	1951106
2175	5146358	1948804
2176	5149300	1946658
2177	5151896	1944379
2178	5154907	1942257
2179	5157622	1940023
2180	5159589	1937507
2181	5162023	1935167
2182	5164825	1932964
2183	5167323	1930648
2184	5169630	1928260
2185	5172478	1926073
2186	5175658	1924010
2187	5178804	1921932
2188	5181770	1919787
2189	5184292	1917478
2190	5186807	1915165
2191	5189337	1912858
2192	5191913	1910567
2193	5194572	1908306
2194	5196957	1905945
2195	5199161	1903518
2196	5201661	1901199
2197	5204242	1898909
2198	5207255	1896776
2199	5210131	1894593
2200	5212636	1892274
2201	5215788	1890190
2202	5218995	1888125
2203	5221837	1885926
2204	5224174	1883545
2205	5226752	1881251
2206	5229591	1879051
2207	5232423	1876847
2208	5235248	1874640
2209	5237357	1872177
2210	5240321	1870019
2211	5243144	1867810
2212	5246070	1865638
2213	5247821	1863047
2214	5250545	1860802
2215	5253332	1858579
2216	5255765	1856231
2217	5258506	1853990
2218	5260830	1851603
2219	5263249	1849249
2220	5265842	1846956
2221	5269230	1844942
2222	5272176	1842771
2223	5274683	1840446
2224	5277775	1838326
2225	5280429	1836052
2226	5282600	1833610
2227	5285258	1831337
2228	5287976	1829084
2229	5290737	1826846
2230	5293740	1824691
2231	5296172	1822339
2232	5298908	1820090
2233	5301367	1817747
2234	5304161	1815518
2235	5307171	1813362
2236	5309911	1811114
2237	5312705	1808883
2238	5315176	1806542
2239	5318320	1804430
2240	5321620	1802369
2241	5323643	1799876
2242	5325850	1797444
2243	5327983	1794989
2244	5330888	1792793
2245	5333656	1790550
2246	5336052	1788183
2247	5339183	1786061
2248	5341862	1783787
2249	5345186	1781728
2250	5348438	1779644
2251	5351496	1777495
2252	5354388	1775289
2253	5357406	1773125
2254	5359712	1770725
2255	5362655	1768535
2256	5365527	1766321
2257	5368371	1764097
2258	5371199	1761867
2259	5373970	1759618
2260	5376572	1757314
2261	5378978	1754945
2262	5381655	1752664
2263	5384396	1750404
2264	5387259	1748183
2265	5389970	1745912
2266	5392494	1743581
2267	5395051	1741260
2268	5397991	1739062
2269	5400953	1736870
2270	5403946	1734688
2271	5406414	1732337
2272	5408762	1729947
2273	5411710	1727749
2274	5414542	1725513
2275	5417261	1723241
2276	5419898	1720942
2277	5422567	1718654
2278	5425282	1716379
2279	5428113	1714141
2280	5430758	1711843
2281	5433273	1709504
2282	5436322	1707333
2283	5438737	1704963
2284	5442079	1702882
2285	5445166	1700721
2286	5447777	1698410
2287	5450263	1696061
2288	5453229	1693860
2289	5456061	1691617
2290	5458634	1689293
2291	5461190	1686964
2292	5463770	1684642
2293	5466691	1682425
2294	5469425	1680150
2295	5472330	1677926
2296	5475467	1675774
2297	5478330	1673537
2298	5480979	1671233
2299	5484067	1669063
2300	5486862	1666804
2301	5489840	1664599
2302	5492881	1662413
2303	5496063	1660269
2304	5498876	1658012
2305	5501642	1655741
2306	5503814	1653291
2307	5506941	1651128
2308	5509463	1648782
2309	5512295	1646529
2310	5515032	1644248
2311	5517190	1641793
2312	5520014	1639537
2313	5523195	1637386
2314	5525901	1635093
2315	5528489	1632766
2316	5530872	1630378
2317	5533498	1628061
2318	5536071	1625728
2319	5538926	1623478
2320	5541922	1621268
2321	5544325	1618885
2322	5547237	1616650
2323	5549738	1614295
2324	5552495	1612014
2325	5554946	1609644
2326	5557870	1607411
2327	5560830	1605188
2328	5563445	1602864
2329	5566949	1600796
2330	5569931	1598577
2331	5572675	1596289
2332	5575491	1594021
2333	5577937	1591647
2334	5581167	1589497
2335	5584013	1587236
2336	5586400	1584845
2337	5589148	1582556
2338	5591730	1580219
2339	5594321	1577885
2340	5597843	1575813
2341	5600539	1573507
2342	5603199	1571191
2343	5605942	1568898
2344	5608886	1566661
2345	5611436	1564313
2346	5613479	1561824
2347	5615924	1559447
2348	5618375	1557072
2349	5620848	1554702
2350	5624022	1552526
2351	5627147	1550336
2352	5629805	1548017
2353	5632291	1545650
2354	5634913	1543320
2355	5637532	1540989
2356	5640491	1538750
2357	5643376	1536491
2358	5645832	1534115
2359	5648436	1531779
2360	5651413	1529543
2361	5654012	1527205
2362	5656337	1524793
2363	5658922	1522451
2364	5661189	1520023
2365	5664171	1517787
2366	5666340	1515333
2367	5668706	1512931
2368	5671686	1510693
2369	5674585	1508434
2370	5677525	1506184
2371	5680518	1503948
2372	5682811	1501526
2373	5685797	1499287
2374	5688334	1496930
2375	5690413	1494452
2376	5693013	1492110
2377	5695879	1489838
2378	5698897	1487606
2379	5702168	1485438
2380	5704909	1483132
2381	5707356	1480749
2382	5710311	1478498
2383	5713038	1476187
2384	5716223	1473994
2385	5719360	1471788
2386	5722077	1469473
2387	5725312	1467291
2388	5727834	1464925
2389	5730523	1462602
2390	5733107	1460252
2391	5736478	1458101
2392	5739449	1455848
2393	5741406	1453338
2394	5744039	1450999
2395	5746577	1448636
2396	5749207	1446296
2397	5751832	1443954
2398	5754707	1441675
2399	5757694	1439423
2400	5760765	1437192
2401	5762961	1434742
2402	5765743	1432438
2403	5768156	1430042
2404	5771185	1427798
2405	5773954	1425490
2406	5776590	1423148
2407	5779275	1420818
2408	5782253	1418560
2409	5785119	1416274
2410	5787736	1413926
2411	5790591	1411636
2412	5793286	1409307
2413	5795941	1406968
2414	5798750	1404666
2415	5801501	1402349
2416	5804404	1400069
2417	5807279	1397781
2418	5810090	1395478
2419	5813077	1393216
2420	5815916	1390919
2421	5818621	1388589
2422	5820900	1386157
2423	5823020	1383688
2424	5825785	1381371
2425	5828193	1378970
2426	5830955	1376653
2427	5833661	1374322
2428	5836715	1372072
2429	5839946	1369863
2430	5842759	1367556
2431	5845425	1365214
2432	5847854	1362816
2433	5850776	1360533
2434	5853543	1358214
2435	5856380	1355910
2436	5858758	1353500
2437	5861363	1351142
2438	5863925	1348775
2439	5866314	1346367
2440	5869451	1344130
2441	5872098	1341781
2442	5875107	1339514
2443	5877768	1337168
2444	5880512	1334840
2445	5883399	1332544
2446	5886317	1330254
2447	5888684	1327840
2448	5891640	1325559
2449	5895102	1323390
2450	5898035	1321102
2451	5900846	1318786
2452	5903602	1316457
2453	5906531	1314167
2454	5909648	1311917
2455	5911983	1309494
2456	5914847	1307188
2457	5917566	1304849
2458	5920662	1302593
2459	5923421	1300263
2460	5926351	1297969
2461	5928984	1295610
2462	5932194	1293377
2463	5934980	1291050
2464	5937819	1288735
2465	5940109	1286301
2466	5942825	1283958
2467	5945468	1281600
2468	5948117	1279242
2469	5950421	1276811
2470	5952912	1274419
2471	5955601	1272070
2472	5958818	1269833
2473	5961743	1267533
2474	5964635	1265225
2475	5967216	1262852
2476	5969922	1260504
2477	5972300	1258087
2478	5975130	1255765
2479	5977857	1253421
2480	5981080	1251181
2481	5983963	1248869
2482	5986922	1246572
2483	5989910	1244280
2484	5993045	1242019
2485	5996038	1239727
2486	5998622	1237351
2487	6001717	1235080
2488	6004972	1232840
2489	6007620	1230476
2490	6010561	1228171
2491	6012832	1225729
2492	6015693	1223408
2493	6018651	1221105
2494	6021054	1218690
2495	6023176	1216218
2496	6026099	1213907
2497	6028811	1211554
2498	6031469	1209190
2499	6033888	1206777
2500	6036934	1204490
2501	6039890	1202184
2502	6042901	1199888
2503	6045716	1197554
2504	6048282	1195169
2505	6051420	1192897
2506	6054109	1190536
2507	6056989	1188213
2508	6060103	1185934
2509	6062180	1183453
2510	6064841	1181086
2511	6067874	1178790
2512	6071160	1176544
2513	6073935	1174197
2514	6076199	1171752
2515	6079431	1169493
2516	6082202	1167144
2517	6084825	1164768
2518	6087446	1162390
2519	6090486	1160092
2520	6093345	1157759
2521	6095646	1155320
2522	6098893	1153060
2523	6100948	1150575
2524	6103430	1148170
2525	6106289	1145835
2526	6108981	1143469
2527	6112182	1141198
2528	6115174	1138887
2529	6118410	1136621
2530	6120968	1134229
2531	6123537	1131838
2532	6126234	1129471
2533	6128971	1127111
2534	6132038	1124811
2535	6134311	1122366
2536	6137043	1120004
2537	6139962	1117676
2538	6142860	1115344
2539	6145418	1112949
2540	6147319	1110436
2541	6150376	1108132
2542	6153657	1105867
2543	6156641	1103548
2544	6159260	1101164
2545	6161915	1098786
2546	6164144	1096331
2547	6166350	1093873
2548	6168931	1091482
2549	6171785	1089138
2550	6174526	1086774
2551	6177312	1084418
2552	6179889	1082025
2553	6182333	1079608
2554	6184788	1077194
2555	6187268	1074783
2556	6190166	1072445
2557	6193083	1070110
2558	6195654	1067715
2559	6198385	1065347
2560	6201102	1062977
2561	6203613	1060570
2562	6206131	1058165
2563	6208655	1055762
2564	6211418	1053398
2565	6213922	1050990
2566	6216261	1048555
2567	6219626	1046292
2568	6222456	1043938
2569	6225166	1041564
2570	6227520	1039131
2571	6230918	1036871
2572	6233371	1034453
2573	6236490	1032146
2574	6239194	1029769
2575	6242011	1027411
2576	6244796	1025048
2577	6247125	1022609
2578	6250082	1020273
2579	6253384	1017992
2580	6255549	1015526
2581	6258052	1013116
2582	6261220	1010812
2583	6264048	1008453
2584	6266424	1006021
2585	6269072	1003633
2586	6271636	1001231
2587	6273903	998782
2588	6276568	996396
2589	6279771	994095
2590	6282801	991766
2591	6285480	989381
2592	6288390	987032
2593	6291296	984682
2594	6294429	982367
2595	6297431	980031
2596	6299534	977555
2597	6301846	975112
2598	6305421	972864
2599	6308602	970554
2600	6311340	968175
2601	6313581	965720
2602	6316314	963341
2603	6319243	960990
2604	6322169	958639
2605	6325272	956315
2606	6327812	953905
2607	6330891	951575
2608	6333700	949205
2609	6336308	946804
2610	6339707	944521
2611	6342217	942105
2612	6344898	939715
2613	6347559	937321
2614	6349893	934879
2615	6352257	932441
2616	6355160	930082
2617	6357952	927707
2618	6360604	925311
2619	6363077	922889
2620	6365671	920484
2621	6368456	918106
2622	6370987	915692
2623	6373651	913297
2624	6376185	910883
2625	6378601	908452
2626	6381033	906024
2627	6384328	903717
2628	6386886	901306
2629	6389535	898908
2630	6392535	896558
2631	6395229	894165
2632	6397775	891752
2633	6400612	889378
2634	6403887	887066
2635	6406963	884724
2636	6409432	882299
2637	6411498	879819
2638	6413965	877393
2639	6416421	874966
2640	6418790	872527
2641	6422122	870219
2642	6425000	867849
2643	6428046	865500
2644	6431063	863148
2645	6433507	860718
2646	6436142	858314
2647	6439539	856011
2648	6442208	853610
2649	6444922	851216
2650	6447622	848819
2651	6450357	846426
2652	6452759	843990
2653	6455383	841583
2654	6458225	839204
2655	6460505	836752
2656	6463391	834378
2657	6465949	831961
2658	6468760	829577
2659	6471854	827229
2660	6474566	824832
2661	6477024	822402
2662	6479749	820005
2663	6482353	817594
2664	6484982	815185
2665	6488185	812848
2666	6491064	810470
2667	6493863	808081
2668	6496312	805649
2669	6499367	803292
2670	6502293	800918
2671	6505202	798542
2672	6507898	796140
2673	6510529	793729
2674	6512694	791261
2675	6515034	788815
2676	6517535	786389
2677	6520375	784003
2678	6522497	781531
2679	6525144	779121
2680	6528362	776780
2681	6530979	774366
2682	6533339	771922
2683	6536139	769530
