iter	Logloss
1502	0.5051337735
1503	0.5050846273
1504	0.5050652173
1505	0.5050458017
1506	0.5050229847
1507	0.5049901886
1508	0.504962443
1509	0.5049234454
1510	0.5048871895
1511	0.5048482784
1512	0.504809859
1513	0.5047916435
1514	0.5047710543
1515	0.5047419402
1516	0.5047119377
1517	0.5046849998
1518	0.5046517833
1519	0.504632524
1520	0.5045975154
1521	0.5045605642
1522	0.5045259523
1523	0.5044933125
1524	0.5044568267
1525	0.5044241275
1526	0.5043941416
1527	0.5043575734
1528	0.5043277496
1529	0.5042996358
1530	0.504267991
1531	0.5042469247
1532	0.5042229224
1533	0.5042066796
1534	0.504163217
1535	0.5041365132
1536	0.5041169124
1537	0.5040851776
1538	0.5040373536
1539	0.5039966334
1540	0.5039597994
1541	0.5039261568
1542	0.5038830061
1543	0.5038491998
1544	0.5038020913
1545	0.5037780705
1546	0.5037527927
1547	0.5037294901
1548	0.5037053052
1549	0.5036824159
1550	0.5036661391
1551	0.5036260851
1552	0.5035871822
1553	0.5035527844
1554	0.5035197029
1555	0.503504257
1556	0.5034781902
1557	0.5034576831
1558	0.5034245098
1559	0.5033986541
1560	0.5033668182
1561	0.5033406258
1562	0.5033204463
1563	0.5033099316
1564	0.5032885603
1565	0.5032693115
1566	0.5032324607
1567	0.5032024864
1568	0.5031710253
1569	0.5031441325
1570	0.5031085433
1571	0.503081943
1572	0.5030652163
1573	0.5030173592
1574	0.5029880909
1575	0.5029674503
1576	0.5029395439
1577	0.5029081528
1578	0.5028766731
1579	0.5028407907
1580	0.5028232589
1581	0.5028050152
1582	0.502762131
1583	0.5027333234
1584	0.5026924989
1585	0.5026669566
1586	0.5026359573
1587	0.5025977297
1588	0.5025641687
1589	0.5025327634
1590	0.502505047
1591	0.5024808628
1592	0.5024596954
1593	0.5024344579
1594	0.502418631
1595	0.5023971716
1596	0.502370005
1597	0.5023530323
1598	0.5023394279
1599	0.5023227334
1600	0.5022798856
1601	0.5022430747
1602	0.5022221082
1603	0.5021866692
1604	0.5021718757
1605	0.5021345686
1606	0.5021052198
1607	0.502075936
1608	0.5020505946
1609	0.5020273737
1610	0.502005633
1611	0.5019769349
1612	0.5019345576
1613	0.5018966373
1614	0.501879891
1615	0.5018490634
1616	0.5018215346
1617	0.5018123782
1618	0.5017808917
1619	0.5017661569
1620	0.5017327147
1621	0.5016928459
1622	0.5016611672
1623	0.5016283997
1624	0.5016114917
1625	0.5015770058
1626	0.5015367811
1627	0.5015115237
1628	0.5014867271
1629	0.501460163
1630	0.5014371844
1631	0.5014087588
1632	0.5013798208
1633	0.5013577608
1634	0.5013179067
1635	0.5012830386
1636	0.5012557172
1637	0.501226251
1638	0.5011966924
1639	0.5011778126
1640	0.5011478408
1641	0.501117051
1642	0.5010853033
1643	0.5010650227
1644	0.5010435949
1645	0.5010119558
1646	0.5009814093
1647	0.5009630217
1648	0.5009459516
1649	0.5009112111
1650	0.500878469
1651	0.5008601701
1652	0.500833059
1653	0.5008012724
1654	0.5007811079
1655	0.5007671525
1656	0.500723678
1657	0.5006970417
1658	0.5006528743
1659	0.5006239489
1660	0.5005888535
1661	0.5005755532
1662	0.5005377156
1663	0.5005089521
1664	0.5004880741
1665	0.5004661568
1666	0.500434765
1667	0.5004250116
1668	0.5003871763
1669	0.5003702146
1670	0.5003416864
1671	0.5003089307
1672	0.5002864114
1673	0.5002525234
1674	0.500240491
1675	0.5002165293
1676	0.5001881417
1677	0.5001597578
1678	0.50014453
1679	0.5001057059
1680	0.5000925352
1681	0.5000514268
1682	0.5000378427
1683	0.5000186921
1684	0.5000032415
1685	0.499985092
1686	0.4999663164
1687	0.4999389592
1688	0.4999243069
1689	0.499903352
1690	0.4998691295
1691	0.4998329477
1692	0.4998148714
1693	0.4997796556
1694	0.4997333602
1695	0.4997045245
1696	0.4996748883
1697	0.4996475942
1698	0.4996281367
1699	0.4996019426
1700	0.4995845617
1701	0.4995627542
1702	0.4995249415
1703	0.4994978704
1704	0.4994782605
1705	0.4994488785
1706	0.4994328418
1707	0.4994034014
1708	0.4993747449
1709	0.4993591434
1710	0.4993368588
1711	0.4993141633
1712	0.4992871362
1713	0.4992632449
1714	0.4992391724
1715	0.4992127599
1716	0.4991861742
1717	0.4991702785
1718	0.4991487761
1719	0.4991212145
1720	0.4991080863
1721	0.4990843355
1722	0.4990638934
1723	0.4990283662
1724	0.498996529
1725	0.4989737284
1726	0.4989514251
1727	0.498924088
1728	0.4988982237
1729	0.4988599724
1730	0.4988391783
1731	0.4988226203
1732	0.4987985242
1733	0.4987838531
1734	0.4987579216
1735	0.4987378688
1736	0.498716249
1737	0.4986919528
1738	0.498659372
1739	0.4986327552
1740	0.4986193998
1741	0.4985934159
1742	0.4985661271
1743	0.498540986
1744	0.4985179666
1745	0.4984880375
1746	0.4984655481
1747	0.498452414
1748	0.4984319737
1749	0.4984050443
1750	0.4983658682
1751	0.4983341711
1752	0.4983041293
1753	0.4982834886
1754	0.4982676009
1755	0.4982417178
1756	0.4982213713
1757	0.4982012293
1758	0.4981897704
1759	0.4981758704
1760	0.4981446405
1761	0.4981178158
1762	0.498087415
1763	0.4980617585
1764	0.4980251592
1765	0.4980047294
1766	0.4979843227
1767	0.4979684392
1768	0.497936785
1769	0.4979072805
1770	0.4978872392
1771	0.497860108
1772	0.4978417207
1773	0.4978243491
1774	0.4978071064
1775	0.4977860069
1776	0.497744029
1777	0.4977124775
1778	0.4976929471
1779	0.4976664506
1780	0.4976384631
1781	0.4976166728
1782	0.4975964078
1783	0.4975820228
1784	0.4975496708
1785	0.4975259343
1786	0.4974994012
1787	0.4974801311
1788	0.4974585475
1789	0.4974232158
1790	0.4973864508
1791	0.4973517961
1792	0.4973184811
1793	0.4972939704
1794	0.4972712706
1795	0.4972429538
1796	0.4972119056
1797	0.4971851444
1798	0.4971533848
1799	0.4971325499
1800	0.4971053036
1801	0.4970849109
1802	0.4970696833
1803	0.4970520151
1804	0.4970152322
1805	0.4969936203
1806	0.4969681175
1807	0.4969360153
1808	0.4969174144
1809	0.4968851468
1810	0.4968739147
1811	0.4968499106
1812	0.4968296596
1813	0.4968088213
1814	0.4967969542
1815	0.4967760923
1816	0.4967445104
1817	0.4967221274
1818	0.4966941453
1819	0.4966706177
1820	0.4966443957
1821	0.4966026009
1822	0.4965607198
1823	0.4965145773
1824	0.496485613
1825	0.4964705615
1826	0.4964521719
1827	0.4964293671
1828	0.4964087075
1829	0.4963851695
1830	0.4963736589
1831	0.4963394301
1832	0.4963133389
1833	0.4962857629
1834	0.49625906
1835	0.4962285423
1836	0.496198835
1837	0.4961779836
1838	0.4961568361
1839	0.4961372956
1840	0.4961076591
1841	0.4960730793
1842	0.4960512699
1843	0.4960220444
1844	0.4960021483
1845	0.4959698535
1846	0.4959547125
1847	0.4959126221
1848	0.4958801585
1849	0.4958610869
1850	0.4958423184
1851	0.4958104497
1852	0.4957749178
1853	0.4957526342
1854	0.4957335082
1855	0.4956982579
1856	0.4956690331
1857	0.495634708
1858	0.4956044177
1859	0.4955897564
1860	0.4955601593
1861	0.4955299729
1862	0.4955019652
1863	0.4954844004
1864	0.4954655732
1865	0.495444571
1866	0.495410667
1867	0.4953919686
1868	0.4953705171
1869	0.4953543827
1870	0.495322007
1871	0.4953027411
1872	0.4952760339
1873	0.4952593047
1874	0.4952367897
1875	0.4952096678
1876	0.4951829565
1877	0.4951526883
1878	0.4951285162
1879	0.4951104614
1880	0.4950843495
1881	0.4950619271
1882	0.4950466058
1883	0.495022753
1884	0.4949873151
1885	0.4949671729
1886	0.4949226932
1887	0.4949079061
1888	0.4948866694
1889	0.494863497
1890	0.4948293033
1891	0.4948164109
1892	0.4948034664
1893	0.4947817487
1894	0.4947638127
1895	0.4947410152
1896	0.4947130663
1897	0.4946933055
1898	0.4946736499
1899	0.4946567294
1900	0.4946245797
1901	0.4946097772
1902	0.4945991515
1903	0.4945687514
1904	0.4945526425
1905	0.4945295366
1906	0.4945100813
1907	0.4944969544
1908	0.4944821456
1909	0.494446214
1910	0.4944350323
1911	0.4943938258
1912	0.4943791535
1913	0.4943551867
1914	0.4943396722
1915	0.4943119658
1916	0.4942887469
1917	0.4942465162
1918	0.4942348213
1919	0.4942126401
1920	0.4941904182
1921	0.4941735425
1922	0.4941634213
1923	0.4941383172
1924	0.494103394
1925	0.4940856745
1926	0.4940468171
1927	0.4940231303
1928	0.4939754503
1929	0.4939526349
1930	0.4939318515
1931	0.4939143915
1932	0.4938964334
1933	0.4938532003
1934	0.4938379483
1935	0.4938019013
1936	0.4937700208
1937	0.493751868
1938	0.4937169774
1939	0.4936899674
1940	0.4936705925
1941	0.4936456608
1942	0.4936270819
1943	0.4936065689
1944	0.4935806672
1945	0.4935623195
1946	0.493534163
1947	0.4935120153
1948	0.4934791451
1949	0.4934562256
1950	0.4934358918
1951	0.4934022483
1952	0.4933872165
1953	0.4933679389
1954	0.4933328481
1955	0.4933149963
1956	0.4932913873
1957	0.493258078
1958	0.4932439425
1959	0.4932306157
1960	0.493206402
1961	0.4931895311
1962	0.4931740542
1963	0.4931562817
1964	0.4931289093
1965	0.4931093948
1966	0.4930845565
1967	0.4930459323
1968	0.4930170689
1969	0.4929986073
1970	0.4929814499
1971	0.4929603846
1972	0.492932059
1973	0.4929098345
1974	0.4928989255
1975	0.4928885502
1976	0.4928657763
1977	0.4928370787
1978	0.4928125094
1979	0.492790618
1980	0.4927662696
1981	0.4927504823
1982	0.4927250032
1983	0.492694582
1984	0.4926724394
1985	0.4926566182
1986	0.4926279551
1987	0.492587587
1988	0.4925737847
1989	0.4925639624
1990	0.4925409141
1991	0.4925216413
1992	0.4925007392
1993	0.4924624831
1994	0.4924312265
1995	0.4924126063
1996	0.4923877548
1997	0.4923654393
1998	0.4923356931
1999	0.4923111175
2000	0.4922904004
2001	0.4922654603
2002	0.4922380637
2003	0.492210667
2004	0.4921898912
2005	0.492174655
2006	0.4921417182
2007	0.4921136332
2008	0.4920866104
2009	0.4920569746
2010	0.4920361877
2011	0.4920125525
2012	0.4919930316
2013	0.4919684937
2014	0.4919582612
2015	0.4919201016
2016	0.4919114663
2017	0.4918802324
2018	0.4918512286
2019	0.4918355128
2020	0.4918159374
2021	0.4917928222
2022	0.4917750653
2023	0.4917573443
2024	0.4917276371
2025	0.4917011467
2026	0.4916736496
2027	0.4916396322
2028	0.4916101309
2029	0.4915977976
2030	0.4915787862
2031	0.491552288
2032	0.4915238896
2033	0.491497781
2034	0.4914875474
2035	0.491456411
2036	0.4914203018
2037	0.4914046118
2038	0.4913802093
2039	0.4913550799
2040	0.4913263175
2041	0.4912988948
2042	0.4912830717
2043	0.4912664367
2044	0.4912283682
2045	0.491215816
2046	0.4912024883
2047	0.4911711138
2048	0.491138263
2049	0.4911201879
2050	0.4911050923
2051	0.4910888283
2052	0.4910530767
2053	0.4910228741
2054	0.4909941516
2055	0.4909769005
2056	0.4909361708
2057	0.4909193187
2058	0.4909020608
2059	0.4908724273
2060	0.4908509916
2061	0.4908409038
2062	0.4908272333
2063	0.4908164095
2064	0.4908069461
2065	0.4907903011
2066	0.4907647772
2067	0.4907532421
2068	0.4907352181
2069	0.4907246398
2070	0.4907100417
2071	0.4906833159
2072	0.490669217
2073	0.4906398822
2074	0.4906014042
2075	0.490572748
2076	0.4905400976
2077	0.4905032937
2078	0.490479595
2079	0.4904615932
2080	0.4904366143
2081	0.4904089968
2082	0.4903987113
2083	0.4903606864
2084	0.4903419112
2085	0.4903193567
2086	0.490287484
2087	0.4902675375
2088	0.4902453665
2089	0.4902310108
2090	0.4902126311
2091	0.4901952844
2092	0.4901859068
2093	0.4901708952
2094	0.4901563047
2095	0.49014192
2096	0.4901214931
2097	0.4900942251
2098	0.490087149
2099	0.4900799291
2100	0.4900525783
2101	0.4900306857
2102	0.4899987611
2103	0.4899705405
2104	0.4899446087
2105	0.4899175644
2106	0.489906451
2107	0.48988546
2108	0.4898623353
2109	0.4898262707
2110	0.4898051364
2111	0.4897905773
2112	0.4897523083
2113	0.4897378214
2114	0.4897165052
2115	0.4897035532
2116	0.4896871542
2117	0.4896771436
2118	0.4896585966
2119	0.4896439441
2120	0.4896289366
2121	0.4896214106
2122	0.4896093582
2123	0.4895719405
2124	0.4895630682
2125	0.4895427471
2126	0.4895057681
2127	0.4894917549
2128	0.4894674606
2129	0.4894591683
2130	0.4894385966
2131	0.4894137484
2132	0.4893984725
2133	0.4893846017
2134	0.4893543426
2135	0.489325638
2136	0.4893022629
2137	0.4892887905
2138	0.4892677955
2139	0.489235904
2140	0.4892065909
2141	0.4891877322
2142	0.4891749366
2143	0.4891352836
2144	0.4891223975
2145	0.489113343
2146	0.489093057
2147	0.4890608529
2148	0.4890445382
2149	0.4890283845
2150	0.4890139798
2151	0.4889934332
2152	0.4889765694
2153	0.4889470882
2154	0.4889245807
2155	0.4889067992
2156	0.4888901328
2157	0.4888618013
2158	0.4888506932
2159	0.4888306794
2160	0.4887939577
2161	0.488765438
2162	0.4887439845
2163	0.4887160393
2164	0.4887011416
2165	0.4886769407
2166	0.4886456446
2167	0.4886246371
2168	0.4886066397
2169	0.488588756
2170	0.4885638818
2171	0.4885438418
2172	0.4885170274
2173	0.488491009
2174	0.4884708186
2175	0.4884576465
2176	0.4884355908
2177	0.4884097322
2178	0.4883859027
2179	0.4883724588
2180	0.4883605588
2181	0.4883448429
2182	0.4883228366
2183	0.4883060865
2184	0.4882872467
2185	0.4882531697
2186	0.4882310941
2187	0.4882024084
2188	0.4881721311
2189	0.4881407879
2190	0.4881265612
2191	0.4881001209
2192	0.4880913796
2193	0.4880718679
2194	0.4880504351
2195	0.4880423061
2196	0.4880164076
2197	0.4879970964
2198	0.4879682153
2199	0.4879558715
2200	0.4879403686
2201	0.4879215024
2202	0.4879115835
2203	0.4878870467
2204	0.4878715421
2205	0.4878593676
2206	0.4878153851
2207	0.4878038743
2208	0.4877890828
2209	0.4877742413
2210	0.4877521842
2211	0.4877315078
2212	0.48769454
2213	0.4876759862
2214	0.4876584259
2215	0.4876434836
2216	0.4876263871
2217	0.4876118275
2218	0.4876037346
2219	0.4875689155
2220	0.4875402725
2221	0.487517873
2222	0.4874848997
2223	0.4874589881
2224	0.4874469294
2225	0.4874275324
2226	0.4874130984
2227	0.4874081632
2228	0.4873756851
2229	0.487362512
2230	0.487347815
2231	0.4873366955
2232	0.4873117247
2233	0.4872892219
2234	0.4872703831
2235	0.4872486001
2236	0.4872158947
2237	0.4871912304
2238	0.487172381
2239	0.4871404666
2240	0.4871031162
2241	0.4870823939
2242	0.4870589345
2243	0.487051593
2244	0.487040304
2245	0.4870181146
2246	0.4870067683
2247	0.4869816041
2248	0.4869648334
2249	0.4869425081
2250	0.4869198543
2251	0.4868840898
2252	0.4868686157
2253	0.48684902
2254	0.4868362678
2255	0.4868102858
2256	0.4867845958
2257	0.4867656567
2258	0.4867507874
2259	0.4867314685
2260	0.4867085283
2261	0.4866836302
2262	0.4866681978
2263	0.486644485
2264	0.4866263193
2265	0.4866058112
2266	0.4865698223
2267	0.4865473648
2268	0.4865195158
2269	0.4865038525
2270	0.4864760249
2271	0.4864523541
2272	0.4864404645
2273	0.4864238188
2274	0.4863946173
2275	0.486379966
2276	0.4863714361
2277	0.4863536179
2278	0.4863284527
2279	0.4862949392
2280	0.4862829822
2281	0.4862624627
2282	0.4862417902
2283	0.4862314168
2284	0.4862167666
2285	0.4861881923
2286	0.4861691776
2287	0.4861382267
2288	0.486104354
2289	0.4860614037
2290	0.4860392486
2291	0.4860167216
2292	0.4859833908
2293	0.4859591175
2294	0.4859479166
2295	0.4859284217
2296	0.4859160518
2297	0.4858885707
2298	0.4858700486
2299	0.4858462378
2300	0.485826734
2301	0.485808954
2302	0.485790379
2303	0.4857633588
2304	0.4857315928
2305	0.4856990875
2306	0.4856886617
2307	0.4856684026
2308	0.4856468578
2309	0.4856227529
2310	0.4856114943
2311	0.4855926427
2312	0.4855767277
2313	0.4855384522
2314	0.4855115034
2315	0.4854984273
2316	0.4854823104
2317	0.4854544476
2318	0.4854201647
2319	0.4853972439
2320	0.4853659844
2321	0.4853512256
2322	0.485338099
2323	0.4853061824
2324	0.485287657
2325	0.4852678516
2326	0.4852480615
2327	0.4852270193
2328	0.4852070052
2329	0.4851907229
2330	0.4851528499
2331	0.4851128815
2332	0.4850970989
2333	0.4850838987
2334	0.4850665659
2335	0.4850382869
2336	0.4850264427
2337	0.4849958091
2338	0.4849724947
2339	0.4849362536
2340	0.4849116107
2341	0.4848966927
2342	0.4848771663
2343	0.4848668749
2344	0.4848430762
2345	0.4848351763
2346	0.484822671
2347	0.4847954034
2348	0.4847754458
2349	0.4847551256
2350	0.4847342694
2351	0.4846994828
2352	0.4846811532
2353	0.4846411459
2354	0.4846275537
2355	0.4846100918
2356	0.4845966018
2357	0.4845825023
2358	0.4845632193
2359	0.4845395505
2360	0.4845151604
2361	0.4844848092
2362	0.4844720801
2363	0.4844422476
2364	0.4844275509
2365	0.4844041877
2366	0.4843746426
2367	0.484336693
2368	0.4843236617
2369	0.4843104141
2370	0.4843018847
2371	0.4842560283
2372	0.4842353926
2373	0.4842200084
2374	0.4841910571
2375	0.4841741162
2376	0.4841574159
2377	0.4841259884
2378	0.4841118427
2379	0.4841002507
2380	0.4840908873
2381	0.4840752638
2382	0.484058891
2383	0.4840440184
2384	0.4840321531
2385	0.4840132711
2386	0.4839860461
2387	0.4839624509
2388	0.483938583
2389	0.4839185894
2390	0.4838804511
2391	0.4838583162
2392	0.4838435916
2393	0.4838280894
2394	0.4838026278
2395	0.4837870215
2396	0.483777371
2397	0.4837466112
2398	0.4837300944
2399	0.4837059407
2400	0.4836864521
2401	0.4836663168
2402	0.4836498139
2403	0.4836344904
2404	0.4836253159
2405	0.4836133067
2406	0.4835890186
2407	0.4835699903
2408	0.4835417923
2409	0.4835170323
2410	0.4834981015
2411	0.4834756477
2412	0.4834479067
2413	0.4834216556
2414	0.4833960148
2415	0.4833862458
2416	0.4833787201
2417	0.4833445046
2418	0.4833188849
2419	0.4832807535
2420	0.483267758
2421	0.4832416889
2422	0.4832106929
2423	0.4831856669
2424	0.4831720168
2425	0.4831454557
2426	0.4831360466
2427	0.483123127
2428	0.4830972147
2429	0.4830678726
2430	0.4830410837
2431	0.4830135182
2432	0.482999738
2433	0.4829773546
2434	0.4829441738
2435	0.4829193781
2436	0.4829088696
2437	0.4828995608
2438	0.4828750399
2439	0.4828640016
2440	0.4828456716
2441	0.48283851
2442	0.4828155689
2443	0.482807538
2444	0.4827873079
2445	0.482768955
2446	0.4827502104
2447	0.4827239255
2448	0.4827009403
2449	0.4826801297
2450	0.4826668371
2451	0.4826468503
2452	0.4826301829
2453	0.4826161086
2454	0.482596163
2455	0.4825679651
2456	0.4825428765
2457	0.4825208178
2458	0.4825143936
2459	0.4824844459
2460	0.4824584295
2461	0.4824284366
2462	0.4824045101
2463	0.4823706593
2464	0.4823410568
2465	0.4823295564
2466	0.4823178923
2467	0.4822866723
2468	0.4822499887
2469	0.4822311812
2470	0.482217485
2471	0.4821828509
2472	0.4821420259
2473	0.4821135594
2474	0.4820879333
2475	0.4820730757
2476	0.4820601512
2477	0.4820489694
2478	0.4820208576
2479	0.4820034779
2480	0.4819849636
2481	0.4819560373
2482	0.4819371866
2483	0.4819048195
2484	0.4818768626
2485	0.4818449669
2486	0.4818323482
2487	0.4818070248
2488	0.4817850664
2489	0.4817717411
2490	0.4817590609
2491	0.4817421605
2492	0.4817177914
2493	0.4816932294
2494	0.4816730619
2495	0.4816395244
2496	0.4816183425
2497	0.4816049816
2498	0.4815762335
2499	0.4815557114
2500	0.4815387631
2501	0.4815180968
2502	0.4814928953
2503	0.4814661597
2504	0.4814477062
2505	0.4814307089
2506	0.4814216189
2507	0.4813960433
2508	0.4813618668
2509	0.4813469819
2510	0.4813079069
2511	0.4812909405
2512	0.4812618504
2513	0.4812387525
2514	0.4812284901
2515	0.4812092617
2516	0.4811823079
2517	0.4811558537
2518	0.4811430762
2519	0.4811197301
2520	0.4811086815
2521	0.4810825782
2522	0.4810528791
2523	0.4810208596
2524	0.4809852812
2525	0.4809741458
2526	0.4809549067
2527	0.4809339443
2528	0.4809122431
2529	0.4808883876
2530	0.4808770155
2531	0.480863066
2532	0.4808361689
2533	0.4808237161
2534	0.4808000712
2535	0.4807856901
2536	0.4807728314
2537	0.4807561406
2538	0.4807354352
2539	0.4807124171
2540	0.4807025144
2541	0.4806876513
2542	0.4806621372
2543	0.4806462015
2544	0.480616018
2545	0.4806041577
2546	0.4805801567
2547	0.480563025
2548	0.4805388997
2549	0.480515457
2550	0.4805053685
2551	0.4804845242
2552	0.4804713811
2553	0.4804496139
2554	0.4804318079
2555	0.480407392
2556	0.4803798944
2557	0.4803583494
2558	0.4803486233
2559	0.4803392779
2560	0.4803116375
2561	0.4802974618
2562	0.480268696
2563	0.4802487029
2564	0.4802327155
2565	0.4802136636
2566	0.4801956192
2567	0.4801720988
2568	0.4801556632
2569	0.4801236724
2570	0.4801025215
2571	0.4800775095
2572	0.4800606302
2573	0.4800460507
2574	0.4800318858
2575	0.4800202476
2576	0.4799936984
2577	0.4799823045
2578	0.4799490579
2579	0.4799312125
2580	0.479911385
2581	0.4798966176
2582	0.4798826734
2583	0.4798568351
2584	0.4798389698
2585	0.4798144323
2586	0.4797876425
2587	0.4797798361
2588	0.4797643158
2589	0.4797389975
2590	0.4797207388
2591	0.4796946057
2592	0.4796816051
2593	0.4796466897
2594	0.479618892
2595	0.4796050379
2596	0.479585079
2597	0.4795713568
2598	0.4795621957
2599	0.4795500013
2600	0.4795274176
2601	0.4795030516
2602	0.4794710056
2603	0.4794566552
2604	0.479421186
2605	0.479408806
2606	0.4793923553
2607	0.4793799019
2608	0.4793568766
2609	0.4793293967
2610	0.47930558
2611	0.4792948918
2612	0.4792797149
2613	0.4792559728
2614	0.4792498738
2615	0.4792229596
2616	0.4791863441
2617	0.4791680453
2618	0.4791522119
2619	0.4791207225
2620	0.4791094583
2621	0.4790972167
2622	0.4790877201
2623	0.4790775794
2624	0.4790621367
2625	0.4790516813
2626	0.4790383452
2627	0.4790066355
2628	0.4789849806
2629	0.4789691018
2630	0.4789569852
2631	0.4789392425
2632	0.4789045514
2633	0.4788887832
2634	0.4788642929
2635	0.4788448099
2636	0.4788163188
2637	0.478800195
2638	0.4787823661
2639	0.4787543096
2640	0.4787205314
2641	0.4786986754
2642	0.4786794457
2643	0.4786686331
2644	0.4786635345
2645	0.4786539006
2646	0.4786309494
2647	0.4786214197
2648	0.4785956147
2649	0.4785740317
2650	0.4785590659
2651	0.4785386107
2652	0.478501061
2653	0.4784683145
2654	0.4784541253
2655	0.4784432854
2656	0.4784115949
2657	0.4783970961
2658	0.4783805075
2659	0.4783580054
2660	0.4783462224
2661	0.4783177999
2662	0.4782938107
2663	0.4782714005
2664	0.4782633248
2665	0.4782535065
2666	0.4782270021
2667	0.4782119263
2668	0.4782024639
2669	0.4781761086
2670	0.4781486512
2671	0.4781388865
2672	0.4781257596
2673	0.4781109017
2674	0.47809034
2675	0.4780764689
2676	0.478063404
2677	0.4780460386
2678	0.4780281074
2679	0.4779992682
2680	0.4779806117
2681	0.4779729713
2682	0.4779659244
2683	0.4779489089
2684	0.4779176744
2685	0.477909541
2686	0.4778967578
2687	0.4778893088
2688	0.4778719314
2689	0.477861439
2690	0.477847137
2691	0.4778244247
2692	0.4777935266
2693	0.4777774295
2694	0.4777595531
2695	0.4777449665
2696	0.4777373684
2697	0.4777101144
2698	0.4776826751
2699	0.477667702
2700	0.477652381
2701	0.4776339714
2702	0.4776196093
2703	0.4776074411
2704	0.4775932889
2705	0.4775627742
2706	0.4775379168
2707	0.4775069801
2708	0.4774911111
2709	0.477458118
2710	0.477438981
2711	0.4774327957
2712	0.477402503
2713	0.4773948396
2714	0.47736184
2715	0.4773308507
2716	0.4773034905
2717	0.4772928207
2718	0.4772724184
2719	0.4772466295
2720	0.4772191933
2721	0.4772025799
2722	0.4771878101
2723	0.4771666773
2724	0.4771429321
2725	0.4771065939
2726	0.4770856886
2727	0.4770750173
2728	0.4770579584
2729	0.4770271949
2730	0.4770128471
2731	0.476999075
2732	0.4769765485
2733	0.4769633576
2734	0.4769460573
2735	0.4769059207
2736	0.4768967992
2737	0.476879426
2738	0.4768465631
2739	0.476827415
2740	0.4767979396
2741	0.4767790514
2742	0.4767596201
2743	0.4767470101
2744	0.476721108
2745	0.4767024847
2746	0.4766825474
2747	0.4766709754
2748	0.476642855
2749	0.4766222782
2750	0.476593973
2751	0.4765722268
2752	0.4765620758
2753	0.4765472311
2754	0.4765214497
2755	0.4765082971
2756	0.4764837126
2757	0.4764769631
2758	0.4764486955
2759	0.4764192804
2760	0.4764096157
2761	0.4763944779
2762	0.4763794301
2763	0.4763657748
2764	0.4763524356
2765	0.4763333358
2766	0.4763136399
2767	0.4762977561
2768	0.4762739078
2769	0.4762530755
2770	0.476243766
2771	0.4762361835
2772	0.4762086082
2773	0.4761991763
2774	0.4761756795
2775	0.4761604782
2776	0.4761500318
2777	0.4761339054
2778	0.476112247
2779	0.4761049412
2780	0.4760909792
2781	0.4760740297
2782	0.4760562838
2783	0.4760404828
2784	0.4760338536
2785	0.4760265295
2786	0.4759957315
2787	0.4759688334
2788	0.4759352241
2789	0.4759131285
2790	0.4758916304
2791	0.4758698333
2792	0.4758578258
2793	0.4758221554
2794	0.4758135014
2795	0.4757879405
2796	0.4757781724
2797	0.4757653778
2798	0.4757487997
2799	0.4757376499
2800	0.4757119797
2801	0.4756833644
2802	0.4756667593
2803	0.4756520643
2804	0.4756229214
2805	0.4756040305
2806	0.475593694
2807	0.475578783
2808	0.4755678603
2809	0.4755424014
2810	0.4755309388
2811	0.4755079985
2812	0.4754955082
2813	0.4754782314
2814	0.4754707676
2815	0.4754580506
2816	0.4754307224
2817	0.4754086853
2818	0.4753965603
2819	0.4753831004
2820	0.4753651658
2821	0.4753350543
2822	0.4753031292
2823	0.4752836043
2824	0.4752580417
2825	0.4752362862
2826	0.4752158114
2827	0.4751822741
2828	0.4751635802
2829	0.4751488932
2830	0.4751156357
2831	0.4750853155
2832	0.475054428
2833	0.475016293
2834	0.4749863477
2835	0.4749800825
2836	0.474958893
2837	0.474934998
2838	0.4749177825
2839	0.474901161
2840	0.4748724225
2841	0.4748570845
2842	0.4748334961
2843	0.4748171618
2844	0.4748053892
2845	0.4747688467
2846	0.474739772
2847	0.4747155067
2848	0.4746907796
2849	0.4746750648
2850	0.4746696692
2851	0.47465482
2852	0.4746463556
2853	0.4746281762
2854	0.4746190974
2855	0.4746035455
2856	0.474569608
2857	0.4745444421
2858	0.4745114183
2859	0.4744977594
2860	0.4744856938
2861	0.4744599499
2862	0.4744313967
2863	0.4744180374
2864	0.4743998377
2865	0.4743731037
2866	0.4743490357
2867	0.4743090632
2868	0.4742896403
2869	0.4742762587
2870	0.474249739
2871	0.4742187432
2872	0.4741993456
2873	0.4741901185
2874	0.4741657508
2875	0.4741503972
2876	0.4741237829
2877	0.4740898192
2878	0.4740619016
2879	0.4740470097
2880	0.4740366922
2881	0.4740100611
2882	0.4739837475
2883	0.4739756963
2884	0.4739362314
2885	0.4739028968
2886	0.4738644043
2887	0.4738496489
2888	0.4738339457
2889	0.4738127827
2890	0.4738013577
2891	0.4737708223
2892	0.4737441121
2893	0.4737284113
2894	0.4736992833
2895	0.4736636746
2896	0.4736521569
2897	0.4736254011
2898	0.4735903474
2899	0.4735787559
2900	0.4735678722
2901	0.4735431513
2902	0.4735190028
2903	0.4735022837
2904	0.4734917196
2905	0.4734741902
2906	0.4734542576
2907	0.4734301825
2908	0.4733971403
2909	0.4733788093
2910	0.4733688251
2911	0.4733286368
2912	0.473309839
2913	0.4732991982
2914	0.4732878243
2915	0.4732681716
